Date	power consumption	Hours of Year
2013-11-09 00:00:00.000000	18.35	7135
2013-12-08 04:00:00.000000	18.35	7136
2013-11-08 21:00:00.000000	18.349999999999998	7137
2013-06-22 23:00:00.000000	18.325000000000003	7138
2013-01-06 09:00:00.000000	18.325	7139
2013-04-08 04:00:00.000000	18.325	7140
2013-05-08 23:00:00.000000	18.325	7141
2013-06-08 04:00:00.000000	18.325	7142
2013-06-27 22:00:00.000000	18.325	7143
2013-07-22 05:00:00.000000	18.325	7144
2013-07-27 03:00:00.000000	18.325	7145
2013-07-27 22:00:00.000000	18.325	7146
2013-07-29 05:00:00.000000	18.325	7147
2013-08-08 23:00:00.000000	18.325	7148
2013-08-16 02:00:00.000000	18.325	7149
2013-10-05 16:00:00.000000	18.325	7150
2013-12-08 13:00:00.000000	18.325	7151
2013-01-08 22:00:00.000000	18.3	7152
2013-03-06 05:00:00.000000	18.3	7153
2013-03-08 04:00:00.000000	18.3	7154
2013-03-08 22:00:00.000000	18.3	7155
2013-06-01 10:00:00.000000	18.3	7156
2013-06-07 05:00:00.000000	18.3	7157
2013-06-08 23:00:00.000000	18.3	7158
2013-06-15 22:00:00.000000	18.3	7159
2013-06-23 22:00:00.000000	18.3	7160
2013-07-09 23:00:00.000000	18.3	7161
2013-07-21 11:00:00.000000	18.3	7162
2013-07-31 01:00:00.000000	18.3	7163
2013-07-31 04:00:00.000000	18.3	7164
2013-09-05 06:00:00.000000	18.3	7165
2013-09-15 05:00:00.000000	18.3	7166
2013-09-15 06:00:00.000000	18.3	7167
2013-10-13 13:00:00.000000	18.3	7168
2013-11-05 12:00:00.000000	18.3	7169
2013-11-05 19:00:00.000000	18.3	7170
2013-05-25 02:00:00.000000	18.275	7171
2013-05-25 23:00:00.000000	18.275	7172
2013-05-26 13:00:00.000000	18.275	7173
2013-06-08 22:00:00.000000	18.275	7174
2013-06-23 02:00:00.000000	18.275	7175
2013-07-06 17:00:00.000000	18.275	7176
2013-07-21 16:00:00.000000	18.275	7177
2013-07-21 18:00:00.000000	18.275	7178
2013-07-26 10:00:00.000000	18.275	7179
2013-08-06 09:00:00.000000	18.275	7180
2013-09-09 05:00:00.000000	18.275	7181
2013-09-14 23:00:00.000000	18.275	7182
2013-11-08 04:00:00.000000	18.275	7183
2013-11-08 05:00:00.000000	18.275	7184
2013-11-09 01:00:00.000000	18.275	7185
2013-12-05 15:00:00.000000	18.275	7186
2013-04-28 07:00:00.000000	18.25	7187
2013-05-18 23:00:00.000000	18.25	7188
2013-05-28 08:00:00.000000	18.25	7189
2013-06-07 00:00:00.000000	18.25	7190
2013-06-09 21:00:00.000000	18.25	7191
2013-06-16 01:00:00.000000	18.25	7192
2013-06-21 22:00:00.000000	18.25	7193
2013-06-28 01:00:00.000000	18.25	7194
2013-07-07 16:00:00.000000	18.25	7195
2013-07-14 10:00:00.000000	18.25	7196
2013-07-21 20:00:00.000000	18.25	7197
2013-09-05 15:00:00.000000	18.25	7198
2013-09-15 20:00:00.000000	18.25	7199
2013-10-05 14:00:00.000000	18.25	7200
2013-10-08 05:00:00.000000	18.25	7201
2013-03-11 14:00:00.000000	18.225	7202
2013-05-19 00:00:00.000000	18.225	7203
2013-05-26 21:00:00.000000	18.225	7204
2013-05-29 14:00:00.000000	18.225	7205
2013-05-30 18:00:00.000000	18.225	7206
2013-05-31 17:00:00.000000	18.225	7207
2013-06-01 13:00:00.000000	18.225	7208
2013-06-15 03:00:00.000000	18.225	7209
2013-06-21 05:00:00.000000	18.225	7210
2013-06-23 00:00:00.000000	18.225	7211
2013-06-29 00:00:00.000000	18.225	7212
2013-07-28 00:00:00.000000	18.225	7213
2013-06-29 03:00:00.000000	18.200000000000003	7214
2013-03-08 23:00:00.000000	18.2	7215
2013-04-28 13:00:00.000000	18.2	7216
2013-05-30 17:00:00.000000	18.2	7217
2013-06-08 00:00:00.000000	18.2	7218
2013-06-14 05:00:00.000000	18.2	7219
2013-07-25 10:00:00.000000	18.2	7220
2013-07-27 04:00:00.000000	18.2	7221
2013-07-30 12:00:00.000000	18.2	7222
2013-07-31 22:00:00.000000	18.2	7223
2013-09-09 03:00:00.000000	18.2	7224
2013-09-15 02:00:00.000000	18.2	7225
2013-09-15 23:00:00.000000	18.2	7226
2013-05-24 02:00:00.000000	18.175	7227
2013-05-24 12:00:00.000000	18.175	7228
2013-05-29 09:00:00.000000	18.175	7229
2013-05-29 16:00:00.000000	18.175	7230
2013-06-22 00:00:00.000000	18.175	7231
2013-06-29 01:00:00.000000	18.175	7232
2013-07-14 08:00:00.000000	18.175	7233
2013-07-22 01:00:00.000000	18.175	7234
2013-07-28 21:00:00.000000	18.175	7235
2013-09-09 04:00:00.000000	18.175	7236
2013-09-15 00:00:00.000000	18.175	7237
2013-10-05 07:00:00.000000	18.175	7238
2013-10-08 01:00:00.000000	18.175	7239
2013-12-08 00:00:00.000000	18.175	7240
2013-07-26 02:00:00.000000	18.174999999999997	7241
2013-08-06 15:00:00.000000	18.174999999999997	7242
2013-08-09 05:00:00.000000	18.174999999999997	7243
2013-08-14 02:00:00.000000	18.150000000000002	7244
2013-02-09 10:00:00.000000	18.15	7245
2013-05-22 11:00:00.000000	18.15	7246
2013-05-26 10:00:00.000000	18.15	7247
2013-06-27 04:00:00.000000	18.15	7248
2013-06-30 04:00:00.000000	18.15	7249
2013-07-08 05:00:00.000000	18.15	7250
2013-07-09 01:00:00.000000	18.15	7251
2013-07-26 04:00:00.000000	18.15	7252
2013-09-09 02:00:00.000000	18.15	7253
2013-11-06 00:00:00.000000	18.15	7254
2013-04-08 22:00:00.000000	18.125	7255
2013-05-23 23:00:00.000000	18.125	7256
2013-05-25 10:00:00.000000	18.125	7257
2013-06-08 03:00:00.000000	18.125	7258
2013-06-16 22:00:00.000000	18.125	7259
2013-07-06 18:00:00.000000	18.125	7260
2013-07-06 19:00:00.000000	18.125	7261
2013-07-08 23:00:00.000000	18.125	7262
2013-07-09 21:00:00.000000	18.125	7263
2013-07-28 22:00:00.000000	18.125	7264
2013-08-08 22:00:00.000000	18.125	7265
2013-08-09 20:00:00.000000	18.125	7266
2013-08-09 23:00:00.000000	18.125	7267
2013-08-14 06:00:00.000000	18.125	7268
2013-09-06 05:00:00.000000	18.125	7269
2013-09-16 05:00:00.000000	18.125	7270
2013-02-08 22:00:00.000000	18.1	7271
2013-05-23 04:00:00.000000	18.1	7272
2013-06-01 09:00:00.000000	18.1	7273
2013-08-07 05:00:00.000000	18.1	7274
2013-09-15 01:00:00.000000	18.1	7275
2013-10-06 22:00:00.000000	18.1	7276
2013-10-13 12:00:00.000000	18.1	7277
2013-12-05 06:00:00.000000	18.1	7278
2013-06-22 02:00:00.000000	18.099999999999998	7279
2013-06-30 00:00:00.000000	18.075000000000003	7280
2013-01-06 15:00:00.000000	18.075	7281
2013-02-06 16:00:00.000000	18.075	7282
2013-05-18 01:00:00.000000	18.075	7283
2013-05-23 03:00:00.000000	18.075	7284
2013-05-27 21:00:00.000000	18.075	7285
2013-05-28 10:00:00.000000	18.075	7286
2013-05-28 13:00:00.000000	18.075	7287
2013-06-09 16:00:00.000000	18.075	7288
2013-06-18 05:00:00.000000	18.075	7289
2013-06-24 01:00:00.000000	18.075	7290
2013-07-27 05:00:00.000000	18.075	7291
2013-09-08 21:00:00.000000	18.075	7292
2013-10-13 14:00:00.000000	18.075	7293
2013-10-13 17:00:00.000000	18.075	7294
2013-11-06 23:00:00.000000	18.075	7295
2013-01-06 16:00:00.000000	18.05	7296
2013-06-28 00:00:00.000000	18.05	7297
2013-06-28 04:00:00.000000	18.05	7298
2013-07-06 21:00:00.000000	18.05	7299
2013-07-25 12:00:00.000000	18.05	7300
2013-07-26 00:00:00.000000	18.05	7301
2013-08-06 13:00:00.000000	18.05	7302
2013-08-08 04:00:00.000000	18.05	7303
2013-11-08 00:00:00.000000	18.05	7304
2013-11-08 01:00:00.000000	18.05	7305
2013-12-06 01:00:00.000000	18.05	7306
2013-05-19 02:00:00.000000	18.049999999999997	7307
2013-01-08 11:00:00.000000	18.025	7308
2013-02-06 15:00:00.000000	18.025	7309
2013-02-08 05:00:00.000000	18.025	7310
2013-05-24 03:00:00.000000	18.025	7311
2013-05-28 12:00:00.000000	18.025	7312
2013-06-22 01:00:00.000000	18.025	7313
2013-06-27 01:00:00.000000	18.025	7314
2013-07-21 13:00:00.000000	18.025	7315
2013-07-31 23:00:00.000000	18.025	7316
2013-10-13 15:00:00.000000	18.025	7317
2013-12-06 02:00:00.000000	18.025	7318
2013-01-06 20:00:00.000000	18.0	7319
2013-03-08 00:00:00.000000	18.0	7320
2013-04-08 00:00:00.000000	18.0	7321
2013-06-30 03:00:00.000000	18.0	7322
2013-07-27 00:00:00.000000	18.0	7323
2013-07-28 01:00:00.000000	18.0	7324
2013-08-09 03:00:00.000000	18.0	7325
2013-09-16 03:00:00.000000	18.0	7326
2013-12-06 00:00:00.000000	18.0	7327
2013-02-08 03:00:00.000000	17.975	7328
2013-05-07 21:00:00.000000	17.975	7329
2013-05-19 03:00:00.000000	17.975	7330
2013-05-26 04:00:00.000000	17.975	7331
2013-05-29 21:00:00.000000	17.975	7332
2013-06-01 14:00:00.000000	17.975	7333
2013-06-08 15:00:00.000000	17.975	7334
2013-06-24 00:00:00.000000	17.975	7335
2013-06-27 02:00:00.000000	17.975	7336
2013-07-29 04:00:00.000000	17.975	7337
2013-07-30 00:00:00.000000	17.975	7338
2013-07-30 05:00:00.000000	17.975	7339
2013-07-31 03:00:00.000000	17.975	7340
2013-08-13 05:00:00.000000	17.975	7341
2013-10-08 00:00:00.000000	17.975	7342
2013-11-05 18:00:00.000000	17.975	7343
2013-12-08 03:00:00.000000	17.975	7344
2013-06-13 05:00:00.000000	17.950000000000003	7345
2013-01-06 18:00:00.000000	17.95	7346
2013-01-07 00:00:00.000000	17.95	7347
2013-03-08 01:00:00.000000	17.95	7348
2013-03-11 15:00:00.000000	17.95	7349
2013-06-08 01:00:00.000000	17.95	7350
2013-06-14 23:00:00.000000	17.95	7351
2013-06-30 22:00:00.000000	17.95	7352
2013-07-29 23:00:00.000000	17.95	7353
2013-08-06 06:00:00.000000	17.95	7354
2013-09-06 15:00:00.000000	17.95	7355
2013-09-15 21:00:00.000000	17.95	7356
2013-09-16 04:00:00.000000	17.95	7357
2013-12-08 08:00:00.000000	17.95	7358
2013-12-08 09:00:00.000000	17.95	7359
2013-01-08 02:00:00.000000	17.925	7360
2013-03-11 12:00:00.000000	17.925	7361
2013-06-23 01:00:00.000000	17.925	7362
2013-07-07 05:00:00.000000	17.925	7363
2013-07-07 18:00:00.000000	17.925	7364
2013-07-31 13:00:00.000000	17.925	7365
2013-08-09 01:00:00.000000	17.925	7366
2013-11-05 13:00:00.000000	17.925	7367
2013-12-05 19:00:00.000000	17.925	7368
2013-12-08 01:00:00.000000	17.925	7369
2013-04-08 03:00:00.000000	17.924999999999997	7370
2013-01-08 04:00:00.000000	17.9	7371
2013-03-08 03:00:00.000000	17.9	7372
2013-06-16 00:00:00.000000	17.9	7373
2013-06-24 04:00:00.000000	17.9	7374
2013-06-26 22:00:00.000000	17.9	7375
2013-06-29 02:00:00.000000	17.9	7376
2013-07-07 11:00:00.000000	17.9	7377
2013-07-30 04:00:00.000000	17.9	7378
2013-07-31 12:00:00.000000	17.9	7379
2013-09-15 03:00:00.000000	17.9	7380
2013-11-05 06:00:00.000000	17.9	7381
2013-01-08 00:00:00.000000	17.875	7382
2013-02-08 04:00:00.000000	17.875	7383
2013-05-17 22:00:00.000000	17.875	7384
2013-05-28 17:00:00.000000	17.875	7385
2013-06-26 05:00:00.000000	17.875	7386
2013-08-06 17:00:00.000000	17.875	7387
2013-08-08 05:00:00.000000	17.875	7388
2013-08-09 22:00:00.000000	17.875	7389
2013-09-16 02:00:00.000000	17.875	7390
2013-01-07 04:00:00.000000	17.85	7391
2013-02-06 12:00:00.000000	17.85	7392
2013-05-22 10:00:00.000000	17.85	7393
2013-05-23 19:00:00.000000	17.85	7394
2013-05-24 01:00:00.000000	17.85	7395
2013-06-15 04:00:00.000000	17.85	7396
2013-06-27 00:00:00.000000	17.85	7397
2013-06-28 22:00:00.000000	17.85	7398
2013-06-29 05:00:00.000000	17.85	7399
2013-07-08 04:00:00.000000	17.85	7400
2013-07-21 21:00:00.000000	17.85	7401
2013-07-25 13:00:00.000000	17.85	7402
2013-07-25 15:00:00.000000	17.85	7403
2013-07-29 00:00:00.000000	17.85	7404
2013-08-08 00:00:00.000000	17.85	7405
2013-09-06 11:00:00.000000	17.85	7406
2013-09-08 05:00:00.000000	17.85	7407
2013-10-08 03:00:00.000000	17.85	7408
2013-06-21 19:00:00.000000	17.825000000000003	7409
2013-02-08 00:00:00.000000	17.825	7410
2013-05-24 04:00:00.000000	17.825	7411
2013-05-30 11:00:00.000000	17.825	7412
2013-09-08 02:00:00.000000	17.825	7413
2013-09-15 22:00:00.000000	17.825	7414
2013-09-16 01:00:00.000000	17.825	7415
2013-01-06 17:00:00.000000	17.8	7416
2013-02-06 18:00:00.000000	17.8	7417
2013-05-08 21:00:00.000000	17.8	7418
2013-05-28 11:00:00.000000	17.8	7419
2013-05-28 15:00:00.000000	17.8	7420
2013-07-09 11:00:00.000000	17.8	7421
2013-09-09 00:00:00.000000	17.8	7422
2013-09-16 00:00:00.000000	17.8	7423
2013-11-08 02:00:00.000000	17.8	7424
2013-09-06 18:00:00.000000	17.799999999999997	7425
2013-05-23 18:00:00.000000	17.775000000000002	7426
2013-05-18 04:00:00.000000	17.775	7427
2013-05-27 15:00:00.000000	17.775	7428
2013-06-07 16:00:00.000000	17.775	7429
2013-07-07 14:00:00.000000	17.775	7430
2013-07-29 03:00:00.000000	17.775	7431
2013-09-06 14:00:00.000000	17.775	7432
2013-09-06 17:00:00.000000	17.775	7433
2013-12-05 20:00:00.000000	17.775	7434
2013-12-08 14:00:00.000000	17.775	7435
2013-01-07 01:00:00.000000	17.75	7436
2013-01-08 05:00:00.000000	17.75	7437
2013-02-06 08:00:00.000000	17.75	7438
2013-05-25 03:00:00.000000	17.75	7439
2013-05-26 00:00:00.000000	17.75	7440
2013-05-29 12:00:00.000000	17.75	7441
2013-05-29 15:00:00.000000	17.75	7442
2013-07-27 01:00:00.000000	17.75	7443
2013-07-29 09:00:00.000000	17.75	7444
2013-07-29 22:00:00.000000	17.75	7445
2013-08-06 12:00:00.000000	17.75	7446
2013-08-06 16:00:00.000000	17.75	7447
2013-08-09 21:00:00.000000	17.75	7448
2013-08-13 03:00:00.000000	17.75	7449
2013-08-14 22:00:00.000000	17.75	7450
2013-11-05 10:00:00.000000	17.75	7451
2013-11-05 15:00:00.000000	17.75	7452
2013-12-05 07:00:00.000000	17.75	7453
2013-02-06 06:00:00.000000	17.725	7454
2013-02-06 11:00:00.000000	17.725	7455
2013-05-23 00:00:00.000000	17.725	7456
2013-05-23 21:00:00.000000	17.725	7457
2013-05-30 19:00:00.000000	17.725	7458
2013-06-30 01:00:00.000000	17.725	7459
2013-07-07 19:00:00.000000	17.725	7460
2013-08-13 23:00:00.000000	17.725	7461
2013-09-06 13:00:00.000000	17.725	7462
2013-09-08 03:00:00.000000	17.725	7463
2013-12-05 08:00:00.000000	17.725	7464
2013-12-08 23:00:00.000000	17.725	7465
2013-04-08 21:00:00.000000	17.724999999999998	7466
2013-02-06 13:00:00.000000	17.7	7467
2013-05-25 21:00:00.000000	17.7	7468
2013-06-07 18:00:00.000000	17.7	7469
2013-06-08 21:00:00.000000	17.7	7470
2013-06-24 02:00:00.000000	17.7	7471
2013-07-08 00:00:00.000000	17.7	7472
2013-07-29 01:00:00.000000	17.7	7473
2013-08-14 23:00:00.000000	17.7	7474
2013-11-06 04:00:00.000000	17.7	7475
2013-02-06 10:00:00.000000	17.675	7476
2013-02-08 01:00:00.000000	17.675	7477
2013-05-29 17:00:00.000000	17.675	7478
2013-06-07 15:00:00.000000	17.675	7479
2013-07-26 01:00:00.000000	17.675	7480
2013-07-26 05:00:00.000000	17.675	7481
2013-07-26 21:00:00.000000	17.675	7482
2013-08-06 10:00:00.000000	17.675	7483
2013-11-05 20:00:00.000000	17.675	7484
2013-12-05 13:00:00.000000	17.675	7485
2013-08-15 23:00:00.000000	17.674999999999997	7486
2013-02-06 09:00:00.000000	17.65	7487
2013-02-08 21:00:00.000000	17.65	7488
2013-05-08 01:00:00.000000	17.65	7489
2013-05-18 00:00:00.000000	17.65	7490
2013-05-24 09:00:00.000000	17.65	7491
2013-07-26 03:00:00.000000	17.65	7492
2013-07-30 09:00:00.000000	17.65	7493
2013-07-30 15:00:00.000000	17.65	7494
2013-08-13 00:00:00.000000	17.65	7495
2013-11-06 01:00:00.000000	17.65	7496
2013-02-06 14:00:00.000000	17.625	7497
2013-05-21 22:00:00.000000	17.625	7498
2013-05-22 00:00:00.000000	17.625	7499
2013-06-16 21:00:00.000000	17.625	7500
2013-07-08 02:00:00.000000	17.625	7501
2013-07-30 03:00:00.000000	17.625	7502
2013-07-30 14:00:00.000000	17.625	7503
2013-08-15 22:00:00.000000	17.625	7504
2013-09-14 21:00:00.000000	17.625	7505
2013-11-05 09:00:00.000000	17.625	7506
2013-12-08 06:00:00.000000	17.625	7507
2013-01-08 03:00:00.000000	17.6	7508
2013-02-06 20:00:00.000000	17.6	7509
2013-05-22 22:00:00.000000	17.6	7510
2013-05-27 03:00:00.000000	17.6	7511
2013-06-15 01:00:00.000000	17.6	7512
2013-07-07 06:00:00.000000	17.6	7513
2013-07-07 09:00:00.000000	17.6	7514
2013-07-07 20:00:00.000000	17.6	7515
2013-07-27 21:00:00.000000	17.6	7516
2013-08-15 02:00:00.000000	17.6	7517
2013-08-15 05:00:00.000000	17.6	7518
2013-09-06 19:00:00.000000	17.6	7519
2013-09-09 01:00:00.000000	17.6	7520
2013-12-08 22:00:00.000000	17.6	7521
2013-05-08 00:00:00.000000	17.575	7522
2013-05-22 12:00:00.000000	17.575	7523
2013-05-28 06:00:00.000000	17.575	7524
2013-05-28 09:00:00.000000	17.575	7525
2013-06-07 17:00:00.000000	17.575	7526
2013-06-08 14:00:00.000000	17.575	7527
2013-07-07 10:00:00.000000	17.575	7528
2013-07-21 17:00:00.000000	17.575	7529
2013-08-06 19:00:00.000000	17.575	7530
2013-08-13 22:00:00.000000	17.575	7531
2013-09-06 09:00:00.000000	17.575	7532
2013-09-06 16:00:00.000000	17.575	7533
2013-09-06 20:00:00.000000	17.575	7534
2013-11-05 17:00:00.000000	17.575	7535
2013-12-05 16:00:00.000000	17.575	7536
2013-12-06 04:00:00.000000	17.575	7537
2013-05-20 23:00:00.000000	17.55	7538
2013-06-16 15:00:00.000000	17.55	7539
2013-07-08 01:00:00.000000	17.55	7540
2013-07-08 22:00:00.000000	17.55	7541
2013-08-06 05:00:00.000000	17.55	7542
2013-08-13 02:00:00.000000	17.55	7543
2013-08-16 12:00:00.000000	17.55	7544
2013-09-08 04:00:00.000000	17.55	7545
2013-09-08 14:00:00.000000	17.55	7546
2013-01-08 08:00:00.000000	17.525	7547
2013-05-18 03:00:00.000000	17.525	7548
2013-05-27 05:00:00.000000	17.525	7549
2013-07-08 03:00:00.000000	17.525	7550
2013-07-26 07:00:00.000000	17.525	7551
2013-07-26 09:00:00.000000	17.525	7552
2013-07-30 10:00:00.000000	17.525	7553
2013-08-06 11:00:00.000000	17.525	7554
2013-08-08 01:00:00.000000	17.525	7555
2013-04-08 01:00:00.000000	17.5	7556
2013-05-08 10:00:00.000000	17.5	7557
2013-05-19 21:00:00.000000	17.5	7558
2013-05-21 00:00:00.000000	17.5	7559
2013-05-25 04:00:00.000000	17.5	7560
2013-06-29 22:00:00.000000	17.5	7561
2013-07-25 21:00:00.000000	17.5	7562
2013-07-30 11:00:00.000000	17.5	7563
2013-07-31 07:00:00.000000	17.5	7564
2013-11-06 03:00:00.000000	17.5	7565
2013-12-05 18:00:00.000000	17.5	7566
2013-01-07 05:00:00.000000	17.475	7567
2013-05-23 05:00:00.000000	17.475	7568
2013-05-23 12:00:00.000000	17.475	7569
2013-05-25 01:00:00.000000	17.475	7570
2013-05-27 04:00:00.000000	17.475	7571
2013-07-30 13:00:00.000000	17.475	7572
2013-10-05 17:00:00.000000	17.475	7573
2013-12-08 21:00:00.000000	17.475	7574
2013-05-23 14:00:00.000000	17.474999999999998	7575
2013-05-24 10:00:00.000000	17.474999999999998	7576
2013-03-08 21:00:00.000000	17.45	7577
2013-05-23 10:00:00.000000	17.45	7578
2013-05-28 20:00:00.000000	17.45	7579
2013-07-07 07:00:00.000000	17.45	7580
2013-08-13 21:00:00.000000	17.45	7581
2013-08-14 00:00:00.000000	17.45	7582
2013-05-21 02:00:00.000000	17.425	7583
2013-05-27 00:00:00.000000	17.425	7584
2013-05-29 10:00:00.000000	17.425	7585
2013-07-06 05:00:00.000000	17.425	7586
2013-07-25 07:00:00.000000	17.425	7587
2013-08-14 04:00:00.000000	17.425	7588
2013-08-15 03:00:00.000000	17.425	7589
2013-08-16 04:00:00.000000	17.425	7590
2013-09-06 07:00:00.000000	17.425	7591
2013-07-06 20:00:00.000000	17.424999999999997	7592
2013-07-08 21:00:00.000000	17.424999999999997	7593
2013-03-09 12:00:00.000000	17.400000000000002	7594
2013-05-08 11:00:00.000000	17.4	7595
2013-05-23 01:00:00.000000	17.4	7596
2013-05-23 22:00:00.000000	17.4	7597
2013-05-27 01:00:00.000000	17.4	7598
2013-05-30 07:00:00.000000	17.4	7599
2013-07-30 01:00:00.000000	17.4	7600
2013-08-16 00:00:00.000000	17.4	7601
2013-08-16 21:00:00.000000	17.4	7602
2013-12-08 12:00:00.000000	17.4	7603
2013-05-22 02:00:00.000000	17.375	7604
2013-05-26 22:00:00.000000	17.375	7605
2013-06-28 21:00:00.000000	17.375	7606
2013-07-26 08:00:00.000000	17.375	7607
2013-08-06 20:00:00.000000	17.375	7608
2013-09-08 01:00:00.000000	17.375	7609
2013-07-30 02:00:00.000000	17.35	7610
2013-07-31 10:00:00.000000	17.35	7611
2013-08-13 01:00:00.000000	17.35	7612
2013-08-14 05:00:00.000000	17.35	7613
2013-08-16 05:00:00.000000	17.325000000000003	7614
2013-01-08 21:00:00.000000	17.325	7615
2013-02-08 10:00:00.000000	17.325	7616
2013-02-08 11:00:00.000000	17.325	7617
2013-05-22 01:00:00.000000	17.325	7618
2013-05-24 11:00:00.000000	17.325	7619
2013-05-27 18:00:00.000000	17.325	7620
2013-07-09 08:00:00.000000	17.325	7621
2013-07-09 10:00:00.000000	17.325	7622
2013-07-29 15:00:00.000000	17.325	7623
2013-08-14 03:00:00.000000	17.325	7624
2013-09-06 08:00:00.000000	17.325	7625
2013-12-05 09:00:00.000000	17.325	7626
2013-05-25 22:00:00.000000	17.3	7627
2013-05-29 18:00:00.000000	17.3	7628
2013-06-15 12:00:00.000000	17.3	7629
2013-08-13 04:00:00.000000	17.3	7630
2013-09-08 00:00:00.000000	17.3	7631
2013-05-25 05:00:00.000000	17.275000000000002	7632
2013-02-06 17:00:00.000000	17.275	7633
2013-06-07 14:00:00.000000	17.275	7634
2013-07-07 13:00:00.000000	17.275	7635
2013-07-29 10:00:00.000000	17.275	7636
2013-07-29 11:00:00.000000	17.275	7637
2013-08-08 21:00:00.000000	17.275	7638
2013-08-14 16:00:00.000000	17.275	7639
2013-05-17 21:00:00.000000	17.25	7640
2013-05-21 03:00:00.000000	17.25	7641
2013-05-22 03:00:00.000000	17.25	7642
2013-05-24 00:00:00.000000	17.25	7643
2013-05-24 22:00:00.000000	17.25	7644
2013-05-30 20:00:00.000000	17.25	7645
2013-06-08 07:00:00.000000	17.25	7646
2013-06-08 08:00:00.000000	17.25	7647
2013-07-07 17:00:00.000000	17.25	7648
2013-07-25 14:00:00.000000	17.25	7649
2013-07-31 15:00:00.000000	17.25	7650
2013-08-08 10:00:00.000000	17.25	7651
2013-08-14 21:00:00.000000	17.25	7652
2013-08-15 00:00:00.000000	17.25	7653
2013-08-15 04:00:00.000000	17.25	7654
2013-09-08 17:00:00.000000	17.25	7655
2013-01-08 13:00:00.000000	17.225	7656
2013-02-09 11:00:00.000000	17.225	7657
2013-05-19 23:00:00.000000	17.225	7658
2013-05-24 21:00:00.000000	17.225	7659
2013-05-27 17:00:00.000000	17.225	7660
2013-06-07 10:00:00.000000	17.225	7661
2013-06-07 12:00:00.000000	17.225	7662
2013-08-08 03:00:00.000000	17.225	7663
2013-05-18 21:00:00.000000	17.2	7664
2013-05-29 06:00:00.000000	17.2	7665
2013-06-07 13:00:00.000000	17.2	7666
2013-06-30 05:00:00.000000	17.2	7667
2013-09-06 10:00:00.000000	17.2	7668
2013-01-08 01:00:00.000000	17.175	7669
2013-05-20 21:00:00.000000	17.175	7670
2013-05-26 03:00:00.000000	17.175	7671
2013-05-29 13:00:00.000000	17.175	7672
2013-06-06 05:00:00.000000	17.175	7673
2013-06-07 08:00:00.000000	17.175	7674
2013-06-07 19:00:00.000000	17.175	7675
2013-06-23 05:00:00.000000	17.175	7676
2013-07-08 11:00:00.000000	17.175	7677
2013-08-08 15:00:00.000000	17.175	7678
2013-05-20 03:00:00.000000	17.15	7679
2013-05-25 00:00:00.000000	17.15	7680
2013-05-29 08:00:00.000000	17.15	7681
2013-05-31 19:00:00.000000	17.15	7682
2013-06-17 05:00:00.000000	17.15	7683
2013-07-08 10:00:00.000000	17.15	7684
2013-07-31 14:00:00.000000	17.15	7685
2013-07-31 21:00:00.000000	17.15	7686
2013-08-06 07:00:00.000000	17.15	7687
2013-08-08 11:00:00.000000	17.15	7688
2013-08-15 21:00:00.000000	17.15	7689
2013-12-08 20:00:00.000000	17.15	7690
2013-01-08 15:00:00.000000	17.125	7691
